"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Ecuador","ECU","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","94.3866943866944","93.3184855233853","93.2084309133489","92.8571428571429","93.3333333333333","92.914653784219","92.2727272727273","92.5035360678925","92","82.6530612244898","81.0787671232877","86.8923611111111","86.9912210694334","81.3937282229965","83.4437086092715","86.902390438247","87.5678119349005","85.1543361097501","88.2166725290186","87.4321880650995","88.2978723404255","90.927065026362","91.2737642585551","91.6932308269267","91.1850957391754","88.601622947726","83.7734037445991","88.015526443474","84.6709129511677","84.4038357155781","86.691641025641","82.643650990099","112.439041255084","130.957794299876","62.5737052260716","99.0164155712841","92.8408092485549","64.8225944798301","82.5310265183918","89.2503909266409","81.1476041179223","83.9714816396242","90.0816659601526","95.5470826377295","97.0846184107002","95.8552449355433","84.3876090690484","92.4560040567951","95.3323117569353","95.0276534073389","90.1351774891775","84.7128647887324","70.5169205569206","87.2156378392087","92.6629538834951","89.3065790766208","87.816236862343","","","","","","","",
"Egypt, Arab Rep.","EGY","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","91.0689812699863","89.3991416309013","90.1991717609939","90.9152773052058","89.9281609195402","91.5892809763863","92.4765323025952","86.8430860976519","87.6400896573807","76.6896294917148","76.5640852215083","80.3341288782816","83.5848785396004","81.7075050084759","77.6389668725435","74.401603584483","77.9632188795578","78.1619213635483","79.2463389609178","77.1516393442623","85.6204912053173","83.6282549273486","83.2295315946542","83.8782195388272","82.9915560916767","81.1826106905254","80.4071997639422","76.903092985638","74.5092250922509","70.387116439748","60.0269569223681","58.0427150687996","57.6112318526544","68.3963584885114","61.4772995487678","63.2973614890606","55.4881481864214","67.7562552904963","75.6488642811385","69.4194087381181","75.659898989899","53.184846812255","44.7624322843275","55.8935294117647","53.050585885486","49.3660084687714","49.5228209069946","46.5523667892224","48.9010892554992","50.5396598291473","48.0069083969466","50.1313694757205","46.0338755237512","46.2352535284893","54.7485723517194","49.619321973888","49.1007475636861","","","","","","","",
"Euro area","EMU","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.3387519937355","48.6299647910871","49.7611780141403","49.3216174335272","49.1074855724749","49.3808185848472","49.5042903731652","49.8994262617497","49.2406845979077","47.8257830763181","48.7564287136071","48.1469000235464","47.0888946214338","46.6783158656222","46.3501465796874","46.1125231346305","44.8099929814837","45.6186848516188","46.7299043243083","44.5516199519407","44.4715250102763","42.8777869359667","43.222851504734","45.0566689878864","42.0700557380011","42.3892937999061","","","","","","","",
"Eritrea","ERI","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.4378082191781","96.25875","96.9436781609195","89.6868674698795","93.177868852459","91.9570769230769","91.675","86.9602857142857","85.7430882352941","100.443913043478","110.01","124.066833333333","101.547692307692","106.414901960784","85.5633333333333","102.207872340426","96.0754","85.9848275862069","84.3992063492064","82.9306153846154","83.5860294117647","91.3929230769231","92.7862121212121","","","","","","","",
"Spain","ESP","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","29.1163906168028","31.2337751058888","36.4230323013983","34.760925129356","42.8465698832906","44.6839228627411","51.1345945180922","55.047893532254","58.5959615021702","57.5927327781983","61.6019067331514","65.3909723013792","67.177425472199","68.8073827562605","71.1577966496537","69.3166447966085","71.5130460492276","68.6082686757375","72.8504801097394","70.7407940678881","68.7218583708555","63.5508066798754","59.0824918765941","56.2021192811627","56.2473504746106","54.0208101754833","52.397913016692","54.1678673659539","59.117121432651","56.1393858996344","55.5831383127151","55.75833490842","55.8930424122505","57.0452111319976","58.833151536374","57.4773060936071","60.4983285528031","57.4026141345883","59.0395300913278","57.1151291725055","54.8455978316457","56.6762285016452","53.725214068745","54.4756521056926","53.4324606627727","51.897727532097","53.1059450523729","51.4877072290515","53.8477501850938","56.305395318098","56.9099612076853","53.1461089650146","49.4276246889739","52.9766717462932","53.5516529714475","53.2922643202747","56.7722199732826","","","","","","","",
"Estonia","EST","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6364087468461","21.3174399563319","20.0167337807606","15.5220517560074","15.3839279488669","15.1212002376708","17.4329089790898","17.80425","11.9264102564103","14.7255591890124","14.0905585464334","12.6591027926322","11.9632624113475","11.4807943925234","12.0233291378225","9.51387909319899","9.64366867140514","8.89786764705882","7.34176906779661","7.11052631578947","7.3645947556615","5.35049504950495","4.58889450056117","3.19699414443722","6.42017891373802","","","","","","","",
"Ethiopia","ETH","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","88.5416666666667","88.1720430107527","88.8888888888889","90.4347826086957","93.6936936936937","89.2045454545455","90.6666666666667","92.8327645051194","94.0552016985138","93.1868131868132","94.4567627494457","94.2574257425743","93.2291666666667","96.4435146443515","96.6244725738397","93.9393939393939","93.7694704049844","96.5034965034965","96.7914438502674","97.4206349206349","96.9818913480885","96.4636542239686","95.049504950495","95.427435387674","92.7312775330396","93.1313131313131","93.8741721854305","93.1818181818182","92.4554183813443","93.3852140077821","123.344545454545","121.971030042918","185.28","147.058041237113","88.9166371681416","87.8938521400778","87.650243902439","87.4807189542484","88.0988235294118","89.2533962264151","87.3487640449438","88.7580681818182","89.1474179431072","88.0956573705179","87.0310506566604","85.902198019802","85.9707777777778","85.9056672158155","82.5075","82.5471861471862","86.2056723338485","74.8962864721485","72.7331678486998","71.9488229571984","70.1875101378751","68.9840139751553","63.9210836120401","","","","","","","",
"European Union","EUU","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.8583304172649","42.3382508586063","43.7253274172022","43.1974272187686","43.3844450988669","43.2595513016143","43.6866573815208","44.7145797560774","44.4645794791389","43.2456940215305","44.2066276061594","44.0087867205574","42.7701903456473","42.5339074764146","42.4115721765191","42.0188133081599","41.002288164114","41.8364631153973","42.7637114513604","41.0539375311308","40.8726160054301","39.6991317917684","39.8541484042905","41.4513417676395","38.2827885496209","38.9335330894091","","","","","","","",
"Fragile and conflict affected situations","FCS","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.3025229311134","64.1155762674858","68.0652857997084","63.3577729523872","61.348403627772","59.4802680324989","53.5298036218019","53.9286453938041","63.3518607876534","69.7523175572067","66.2820316573317","69.367097041697","72.1657747710133","78.4892281896244","71.0216771376691","64.9316498589011","63.6670467855609","57.559077772674","63.9664166628428","63.8751267260591","66.8105195490861","67.0308628832433","64.6967957223036","64.2099758273044","63.5696191408215","61.2610280839174","63.6386837653841","","","","","","","",
"Finland","FIN","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","47.7300315610585","53.7309769268532","57.1771378708552","60.5417692744838","61.4730423620026","67.960040538584","74.3229813664596","74.2952332137365","74.1552008805724","72.7211213146448","76.2890341321714","78.5578747628084","77.787926596363","78.0516780516781","74.9018067556952","75.1511294941139","71.3887299771167","71.4348302300109","65.0985378258106","64.6082202875076","61.0299672626543","61.4864383854204","66.8312196782705","63.7502204974422","58.9776967803523","56.2758417011223","62.5318022416283","58.2776823761369","54.5639800435669","54.2119944211994","47.0405663489736","48.104015962271","43.0949655700076","43.3852880658436","40.8246687802436","39.8015617757176","41.2002716957008","43.7596139887826","48.0353308887725","46.844935409662","43.3185172413793","38.7589114421346","41.5312027112232","37.8307990517362","41.8985091607565","47.9434132708258","41.1675738585497","40.5003533026114","46.0931415460642","45.516011443337","40.6871037901807","45.4982093613933","47.512920461445","39.614413229727","51.1997725303293","48.899042503503","50.0030868518924","","","","","","","",
"Fiji","FJI","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","90.5660377358491","95.6521739130435","92.0634920634921","92.4242424242424","93.9655172413793","92.5531914893617","90.9090909090909","88.659793814433","92.5925925925926","94.0677966101695","94.3661971830986","91.3333333333333","92.4050632911392","93.0232558139535","91.2568306010929","86.4705882352941","87.8787878787879","88.5167464114833","85.0515463917526","86.8995633187773","88.0184331797235","91.1864406779661","87.3362445414847","85.6410256410256","81.7610062893082","84.1772151898734","85.4545454545455","90.7692307692308","94.0397350993378","88.3720930232558","96.9494520547945","79.8702739726027","85.885","87.5190666666667","86.5412","87.815","88.0974390243902","86.1745","86.0334615384615","86.1745","88.008","89.9773148148148","86.0947826086957","87.6005555555556","88.6610273972603","80.215625","83.778905109489","86.1453968253968","85.9453125","75.9862886597938","97.9974137931034","90.5187387387387","95.7692233009709","110.334513274336","118.407709923664","135.994701986755","111.274482758621","","","","","","","",
"France","FRA","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","28.5633162975582","29.7742772569014","31.6371627096172","35.2395485684174","38.8307757659428","43.2970995612344","46.1971444261395","49.926070499172","52.5922394889885","55.0085627833926","59.125459405279","62.1131261547733","65.8296210410691","67.6500234245233","66.0906111772399","64.900390560898","64.8097244685558","63.3481022794","64.9957593023509","63.7856717162617","62.0691656870855","61.2235681220665","59.7757298014134","60.625623671309","59.7921076914726","59.2905297243896","62.233971737766","63.8333835229204","62.7682213158362","62.6681435450714","63.93337465642","61.180883395939","59.8043476373895","65.0309449832632","60.5702217835578","60.7707298171909","62.1494512990542","60.0040622041544","59.5303077286321","59.5618586666667","57.5181781159576","62.2239866263334","61.7186617991756","60.3793872731133","60.925853948935","59.8639049944856","60.4877373519914","60.371969909895","60.3359238993886","61.8435689775503","57.9232971201931","59.5737699757143","57.712755626914","56.2245010842765","60.9480855744918","","","","","","","","","",
"Faroe Islands","FRO","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","87.5","90.3225806451613","96.875","91.1764705882353","93.9393939393939","94.5945945945946","94.7368421052632","95.6521739130435","98","98.2758620689655","98.5714285714286","98.5915492957746","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.0081818181818","90.0081818181818","93.3418181818182","88.6191666666667","88.6191666666667","84.6230769230769","90.2646153846154","84.6230769230769","95.9061538461538","112.454666666667","102.152142857143","89.383125","89.383125","75.631875","86.4364285714286","94.2942857142857","91.675","112.830769230769","93.3418181818182","97.7866666666667","95.9061538461538","96.9135714285714","96.9135714285714","95.342","84.1252941176471","","","","","","","",
"Gabon","GAB","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","91.6666666666667","91.1111111111111","79.1666666666667","75","90.3846153846154","89.8305084745763","94.2307692307692","96.7391304347826","97.5700934579439","96.6751918158568","95.2464788732394","79.8969072164948","76.4390896921017","43.5472739820566","40.6859448554136","42.2131147540984","43.9948619139371","51.219512195122","58.5838991270611","50.1085776330076","51.6307352128248","49.4701617401004","49.3847874720358","48.3056478405316","39.8776758409786","34.1845618107951","41.3284132841328","37.0100273473108","38.917089678511","38.6277001270648","20.5103389830508","20.1474252873563","22.5110845986985","23.0162765957447","15.9398873873874","18.6929501084599","21.5203177966102","21.182049689441","24.768985801217","21.9867842323651","22.3003854389722","27.4624672489083","27.3542956120092","26.3957175398633","27.3990293453725","30.2547300215983","35.7623267326733","38.9335802469136","38.8009443099274","36.9319285714286","40.9750733752621","38.815585106383","39.626243567753","45.2263333333333","45.3374545454545","44.566094890511","43.0920665499124","","","","","","","",
"United Kingdom","GBR","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","22.0773189406301","23.4961551632888","25.0050985408903","25.9777486275081","28.4026522001206","30.4935508569409","33.1211021792227","35.8123789306911","36.3993910175083","37.8754570210682","40.6211396356939","40.8003595625323","44.6348193888399","44.2406093570306","43.9619291901937","39.9981775658354","39.3785397214144","39.7335613281913","40.9210462523029","39.2752354091798","37.0200159519921","34.8045273544008","35.7707760908659","34.3060641693264","45.1074117948611","36.7318600416574","35.3775135873945","33.8537992946457","36.1657678042258","38.238242024244","36.7095228942499","36.3793866816285","37.9292920177945","38.0906131132983","39.3432477259568","38.65565927254","36.9817212572981","36.9817086899087","36.8494981239167","37.6492987594762","36.5814585376896","34.967425800764","35.3642843671614","34.876005755608","34.6097129001328","35.8492323344432","35.1487406764641","34.8703176732935","35.5900239108882","37.3835008169935","36.3891467236763","37.1353678952342","35.2285741200651","34.8359334304507","38.9010492949259","41.5023031196144","44.2916382063396","","","","","","","",
"Georgia","GEO","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.1592376681614","14.0617712865134","10.7129789272031","4.97600244498777","37.8808018867925","47.2989855072464","60.8472144288577","56.140796460177","44.5113836477987","47.6084943181818","54.1378040540541","54.3087341772152","46.0279228486647","44.0212971698113","44.628170212766","44.8116518650089","45.6102066115702","49.9808185053381","51.9721428571429","41.5630828220859","37.8430319888734","33.9103954081633","33.4662455726092","34.9959347826087","40.242","","","","","","","",
"Ghana","GHA","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","88.7218045112782","88.5558583106267","93.8618925831202","93.4042553191489","92.8888888888889","95.6989247311828","90.0763358778626","94.8529411764706","90.02079002079","85.2494577006508","88.4078212290503","87.8594249201278","90.9228441754917","90.0740740740741","90.8863920099875","87.3164218958611","85.3915662650602","89.6214896214896","91.358024691358","94.7586206896552","93.9828080229227","93.2611311672683","95.0602409638554","95.8876629889669","95.3125","94.4873208379272","96.2695547533093","95.6473214285714","92.8799149840595","91.3377192982456","125.782043010753","152.123203125","105.128603896104","119.551097178683","131.100549132948","124.539622641509","118.706797066015","128.473216783217","91.6148852459016","85.3775683890578","92.633275261324","96.1923188405797","87.276576819407","93.75793828892","96.7157401812689","86.8170085470085","100.353131672598","98.6645856353591","96.25875","68.3646733668342","72.616466367713","71.1776412776413","82.7266947960619","78.8612658227848","81.7100487125957","80.6352214144085","93.9490077958894","","","","","","","",
"Gibraltar","GIB","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","100","92.8571428571428","93.3333333333333","86.6666666666667","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100.4758","100.662745098039","100.92980952381","100.8425","100.515089285714","100.526379310345","100.469837398374","100.060775193798","100.303235294118","100.265524475524","100.165704697987","99.4994904458599","99.6614110429448","100.087529411765","99.6512429378531","99.248152173913","99.588","99.4534848484848","99.4286069651741","99.6316981132075","99.44904","99.0929770992366","97.344859437751","96.8895412844037","96.7498660714286","96.5835826771654","97.0524028268551","","","","","","","",
"Gambia, The","GMB","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","104.22","99.009","99.009","99.5328571428571","99.5328571428571","98.3422727272727","100.009090909091","97.2552173913044","96.8088","105.778846153846","114.59375","96.998064516129","99.009","99.009","99.6965625","94.9105882352941","96.7680555555555","87.09125","84.4262790697674","77.92375","96.6754545454546","98.6015555555555","97.2552173913044","96.6754545454546","97.3165384615385","97.5560377358491","98.9398113207547","","","","","","","",
"Guinea-Bissau","GNB","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","101.381764705882","103.538823529412","99.8238888888889","96.5","101.861111111111","101.861111111111","101.861111111111","100.8425","101.381764705882","102.29","97.7866666666667","100.231333333333","102.676","97.1755","96.0404761904762","101.279047619048","98.3422727272727","100.443913043478","103.342727272727","102.038260869565","99.3145833333333","98.2756","101.2092","98.7269230769231","96.9135714285714","99.5328571428571","97.7866666666667","","","","","","","",
"Equatorial Guinea","GNQ","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","103.898333333333","94.2942857142857","94.2942857142857","7.03767676767677","7.77848484848485","8.4341","8.49966887417219","18.6724539877301","11.388198757764","22.5661538461538","15.6042553191489","9.13391941391941","19.3814143920596","35.3908139534884","8.95253793103448","14.5501483312732","26.3815829694323","45.9467814569536","7.39116926503341","12.7927432712215","13.1349474789916","18.3161174047374","7.58310689310689","13.8051764705882","16.4539060568603","13.0964285714286","13.0309464285714","","","","","","","",
"Greece","GRC","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","58.0896686159844","57.2228443449048","58.1168831168831","54.9805563864792","52.5790349417637","53.1122119319406","56.5670467951239","58.8511357236719","61.0481353704616","59.1190441917374","66.3884673748103","65.9986816084377","68.0023228803717","68.494094488189","65.4955958286929","60.5886237147439","58.5797299606905","59.4054771007256","63.4762050030506","61.8101229625393","62.7379679144385","59.1093117408907","57.4361859222277","52.4328249818446","51.7256893116524","49.261769333172","47.1937984496124","47.4493038303773","47.2088884094709","48.7740978744439","46.8582663316583","49.1770720126616","48.3445497569711","47.4376155717762","47.855430829048","46.4129587155963","50.2107829869502","50.3774701528176","49.902007345346","49.4289782608696","47.0157071776413","47.5294213849498","48.6769575569358","48.557929554979","48.7341912869304","49.4568415890142","49.5390943396226","45.3848816029144","48.557346877801","49.4236046020688","46.6016327928751","43.5702921348315","46.2484292670745","43.4747944260486","46.9460359453631","50.2305131598294","51.9194540014959","","","","","","","",
"Grenada","GRD","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","96.6754545454546","91.675","73.34","80.674","89.383125","88.4394117647059","81.06","84.341","76.5286956521739","88.3413636363636","90.8019047619048","84.5004347826087","85.5633333333333","86.5412","89.2834782608696","86.5412","88.8542307692308","85.1267857142857","87.2493103448276","31.2374074074074","89.778275862069","87.2493103448276","64.6090476190476","95.1128125","93.8752","96.4285185185185","95.6039285714286","","","","","","","",
"Greenland","GRL","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","45.9016393442623","60","59.7222222222222","56.6666666666667","70.9302325581395","77.6595744680851","72.6415094339623","70.1754385964912","81.0810810810811","81.0810810810811","79.8076923076923","85.15625","96.6887417218543","92.7631578947368","96.7105263157895","100","95","100","98.1308411214953","98.7179487179487","98.7012987012987","98.6111111111111","99.290780141844","98.989898989899","99.3548387096774","100","100","100","100","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","95.9128065395095","95.5729166666667","95.7559681697613","94.9397590361446","94.824016563147","94.0630797773655","94.3157894736842","94.4547134935305","95.8904109589041","95.1768488745981","95.2153110047847","95.3453453453454","95.128552097429","94.7565543071161","94.9820788530466","94.4849115504683","93.2447397563677","93.5576923076923","93.7833037300177","93.90625","93.739837398374","92.7911275415897","91.304347826087","91.118800461361","92.9260450160772","92.5078043704475","90.5847373637264","82.5528007346189","89.7777777777778","89.2055267702936","107.770610687023","107.098238213399","109.782236024845","99.461095890411","114.534659300184","103.484472440945","98.3395799676898","105.923114503817","96.5628588661037","98.651243902439","88.8332696390658","90.348002038736","84.582664756447","82.0030265654649","85.108511627907","83.08046875","82.7066203301477","80.3135052377115","77.6138167259787","85.1301012658228","76.1583056768559","75.3078109028961","73.5210864197531","70.3804688700999","69.8175770609319","64.5652325581395","62.2717926689576","","","","","","","",
"Guam","GUM","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","96.6472033898305","97.5740869565217","97.1075925925926","96.2166972477064","98.3068085106383","95.6296078431373","96.0846835443038","92.5277906976744","94.7133714285714","96.522183908046","96.976686746988","97.2649390243902","97.5603086419753","96.6548765432099","97.4938922155688","97.1259459459459","97.0514285714286","97.633875","97.4046875","96.6548765432099","97.7172159090909","97.3859016393443","99.7424","97.7866666666667","97.5493203883495","95.8786341463415","94.6117748917749","","","","","","","",
"High income","HIC","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3865841976014","44.4977642478716","45.0968470692518","45.6265237532852","45.5314142606379","44.7730766016739","44.6314816794329","43.9474479019833","43.9317293026916","44.1410015290897","44.0505140746553","43.9721376387275","43.9155648031178","43.8960829849088","43.9595964822414","43.8238797834842","43.7025763920548","42.3534936584146","42.3053518225582","43.5406486445947","41.9785582103782","41.3551195651977","41.931624537685","41.1645069830877","41.8193523246249","41.9008409860142","41.3014005514182","","","","","","","",
"Hong Kong SAR, China","HKG","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","83.2506203473945","83.9130434782609","85.9701492537313","88.9559965487489","89.5833333333333","90.5415713196034","92.1220723917672","94.4309927360775","94.2671394799054","96.2665406427221","96.7263203841117","96.3170536429143","97.2353870458136","97.396449704142","97.0123626373626","97.1381031613977","96.5992377601876","96.1607833032724","95.903165735568","95.7987072945522","95.4445422535211","95.3305866195801","81.6117625162851","64.0900366428198","55.3331145388907","47.2753346080306","45.148401826484","38.5473411154345","32.5","30.099081681972","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","97.0238095238095","97.0149253731343","95.8115183246073","95.8762886597938","94.9238578680203","93.6585365853659","93.6363636363636","93.7238493723849","94.6107784431138","94.392523364486","94.4591029023747","93.9393939393939","93.7947494033413","92.2330097087379","93.1764705882353","91.2087912087912","92.7835051546392","93.7728937728938","93.3810375670841","94.1176470588235","89.126559714795","91.5492957746479","92.0997920997921","87.9120879120879","86.5313653136531","90.9615384615385","90.2777777777778","89.7133220910624","88.8726207906296","88.1720430107527","92.1221951219512","95.699756097561","100.507919708029","85.5633333333333","92.6281957186544","90.7298969072165","88.7358015267176","89.3774938574939","89.1446921443737","85.8446234309623","79.9609722222222","80.7993675213675","83.3300326264274","84.0105908419498","81.6280946123522","90.7621621621622","80.4639352428393","87.863193960511","84.7861271676301","80.2240613496933","82.1836784409257","83.3219248291572","83.0892450765864","84.372408993576","85.5504122621565","89.910233029382","90.777755319149","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6323160275019","81.3140596206249","90.2233030198666","87.3465099959768","86.2708246299708","91.1004904363273","92.4260962237663","90.2947218607029","82.4750458430714","78.0785563641749","76.4576869668753","80.0113240436282","79.1134875168441","81.2517776086069","83.211023955653","79.4843630025241","77.0063164744116","78.6862450041115","76.597054997898","73.861027754313","74.8305541542313","73.3948676474011","75.0350707539599","75.5529217368691","77.2000564292393","77.2569352822236","74.9285215128421","","","","","","","",
"Croatia","HRV","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.5447192513369","60.9825177533893","66.1691975724882","71.6731818181818","68.5829400260756","69.0385337243402","71.3347644829453","69.3580064829822","62.3085263157895","60.62009375","59.887100591716","61.5635168903286","58.2273045949787","59.6079646017699","60.381683626272","57.8165268676278","56.8435602575897","60.2023228346457","53.045246659815","52.5783088235294","51.4976174112257","50.4427699530516","52.5812790697674","54.103639088729","52.5155962219599","","","","","","","",
"Haiti","HTI","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","91.025641025641","92.5925925925926","90.3614457831325","89.7058823529412","90.2439024390244","92.7710843373494","93.9759036144578","92.9577464788732","91.6666666666667","91.8604651162791","92.3809523809524","90.9090909090909","89.7196261682243","86.9565217391304","85.2713178294574","84.0909090909091","82.0652173913043","82.9015544041451","83.495145631068","84.4660194174757","83.9024390243902","84.688995215311","75.1111111111111","71.311475409836","70.6827309236948","68.8715953307393","79.5652173913044","81.1244979919679","79.9283154121864","86.2190812720848","85.9228431372549","80.3073","81.4888888888889","91.675","96.5","97.3792222222222","96.1722641509434","106.256377952756","94.0543511450382","95.1294202898551","91.3008163265306","91.675","91.9755737704918","87.9269613259669","110.01","112.583333333333","114.487151162791","110.189754901961","110.732561576355","106.508844221106","80.3460569105691","73.8638571428571","86.5412","82.6082417582417","88.5592483660131","85.3792469879518","84.6645588235294","","","","","","","",
"Hungary","HUN","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","15.5419057625475","16.7340521114106","17.4934725848564","17.1097211363044","17.6000470118117","18.7137301824708","20.6712206712207","23.8733403976812","25.6161180068358","27.4997062624838","22.7187008905186","26.5495156936432","28.3088623640013","30.1214493626418","32.0665083135392","33.2749647356389","33.1714023831347","35.605993829881","36.2094057964988","33.7954497129492","34.0102165744923","32.1874603107404","31.0004221190376","35.2147441171631","36.0550532773652","34.3000723989609","32.0969228743251","32.4459306870494","31.1577566415218","31.4602409638554","34.3801646395728","33.1251386522076","36.1073051724138","38.3094090441932","33.6046469366563","34.3138742817343","31.7898665754362","33.6393683102299","32.3156373147341","31.6928596097392","30.9510104338276","29.5704795737123","27.5997285637246","26.310709256397","27.3968274516758","29.6715082201573","30.825016227912","32.0675269216487","31.4492098811993","33.565620819398","33.0703968253968","32.5972926881262","33.2757241538107","35.1135942100098","38.7548560177209","39.4088381742739","38.8547009892086","","","","","","","",
"IBRD only","IBD","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.6173799380284","39.5883584121605","33.4810080870855","33.0259272042439","31.7473144675895","31.2527680911152","31.502874014369","32.1984314465571","32.6459211470666","33.3668800383738","33.2020610537757","32.7131222675313","31.1794657321138","30.1663634472779","29.2825183807695","27.2874887991065","26.2173150126164","24.8325181170339","25.5372259906865","25.1998767544674","24.2638869043647","23.4375872666695","23.6761666993102","23.6143610691885","24.0021675794484","24.5214815130323","24.9288378678713","","","","","","","",
